sample_index,scene_id,mode,collision_probability,ego_step_mean,ego_step_max,ego_endpoint_disp,adv_step_mean,adv_step_max,adv_endpoint_disp
8,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0032_ego_0_ctrl_[2]_0,no_collision,0.11248695850372314,4696.90234375,15656.0126953125,2261.4521484375,5817.396484375,31503.251953125,5293.107421875
9,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0287_ego_0_ctrl_[12]_0,real,,0.9323335886001587,1.06675124168396,46.75083923339844,0.005776707548648119,0.007958010770380497,0.29083549976348877
9,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0287_ego_0_ctrl_[12]_0,unguided,0.2735949456691742,6936.47314453125,20136.783203125,21155.646484375,6462.494140625,54345.0625,3148.794189453125
9,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0287_ego_0_ctrl_[12]_0,collision,0.3303602337837219,6105.14111328125,17532.50390625,7774.59375,6285.4619140625,54253.3046875,4959.6884765625
9,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0287_ego_0_ctrl_[12]_0,no_collision,0.2287478744983673,6294.064453125,16771.16796875,15523.384765625,6141.69140625,50878.9296875,2202.309814453125
10,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0980_ego_0_ctrl_[2]_0,real,,1.0367130041122437,1.0668156147003174,51.863590240478516,0.004560892004519701,0.007585628889501095,0.23113669455051422
10,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0980_ego_0_ctrl_[2]_0,unguided,0.1595401167869568,5062.1513671875,19530.265625,1034.1868896484375,6614.28466796875,35679.3828125,119.66353607177734
10,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0980_ego_0_ctrl_[2]_0,collision,0.23941171169281006,4594.2890625,19126.44921875,454.2192077636719,6119.07080078125,35532.0,662.2220458984375
10,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5:scene-0980_ego_0_ctrl_[2]_0,no_collision,0.1374792754650116,4546.6396484375,18720.36328125,313.6589050292969,5968.94921875,32926.7578125,172.32955932617188
11,/mnt/e/Project/datasets/trajectories/case1_p4_StrivePolicy_trajdata/data.hdf5:scene-0997_ego_0_ctrl_[1]_0,real,,1.0413727760314941,1.0668749809265137,50.926719665527344,0.10265174508094788,0.44315290451049805,5.379484176635742
11,/mnt/e/Project/datasets/trajectories/case1_p4_StrivePolicy_trajdata/data.hdf5:scene-0997_ego_0_ctrl_[1]_0,unguided,0.2617637515068054,5787.92041015625,26624.283203125,3746.3095703125,5407.31298828125,22507.92578125,2744.8408203125
11,/mnt/e/Project/datasets/trajectories/case1_p4_StrivePolicy_trajdata/data.hdf5:scene-0997_ego_0_ctrl_[1]_0,collision,0.3490943908691406,5416.92578125,21189.134765625,5624.0224609375,5097.7744140625,23374.8125,3105.593017578125
11,/mnt/e/Project/datasets/trajectories/case1_p4_StrivePolicy_trajdata/data.hdf5:scene-0997_ego_0_ctrl_[1]_0,no_collision,0.206022247672081,5326.06201171875,24236.654296875,3835.20458984375,4821.271484375,20754.37109375,4003.7548828125
12,/mnt/e/Project/datasets/trajectories/case1_StrivePolicy_trajdata/data.hdf5:scene-0052_ego_0_ctrl_[1]_0,real,,0.0,0.0,0.0,0.019963329657912254,0.03491344302892685,1.0019820928573608
12,/mnt/e/Project/datasets/trajectories/case1_StrivePolicy_trajdata/data.hdf5:scene-0052_ego_0_ctrl_[1]_0,unguided,0.24800170958042145,6284.27294921875,25062.60546875,849.6246948242188,8067.494140625,20558.99609375,716.8055419921875
12,/mnt/e/Project/datasets/trajectories/case1_StrivePolicy_trajdata/data.hdf5:scene-0052_ego_0_ctrl_[1]_0,collision,0.3615102767944336,5885.10595703125,21649.41796875,492.6258850097656,7244.46875,18477.095703125,737.4185791015625
12,/mnt/e/Project/datasets/trajectories/case1_StrivePolicy_trajdata/data.hdf5:scene-0052_ego_0_ctrl_[1]_0,no_collision,0.1616959273815155,5665.23486328125,22751.89453125,633.5626220703125,6961.7060546875,18474.361328125,499.9627990722656
13,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0810_ego_0_ctrl_[2]_0,real,,0.8006653189659119,1.0667492151260376,39.266841888427734,0.6682381629943848,0.8218762874603271,30.940021514892578
13,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0810_ego_0_ctrl_[2]_0,unguided,0.2901049852371216,8650.4072265625,29589.1328125,25012.546875,6663.99951171875,26136.18359375,4704.0048828125
13,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0810_ego_0_ctrl_[2]_0,collision,0.36743009090423584,8165.9521484375,24399.21875,19554.5390625,6490.654296875,24824.013671875,3057.753662109375
13,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0810_ego_0_ctrl_[2]_0,no_collision,0.16419093310832977,8276.2236328125,29805.1796875,22371.96875,6499.14404296875,26894.037109375,5390.734375
14,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5:scene-0134_ego_0_ctrl_[4]_0,real,,1.0157865285873413,1.0667181015014648,44.335960388183594,0.3258657157421112,0.4969107210636139,16.072025299072266
14,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5:scene-0134_ego_0_ctrl_[4]_0,unguided,0.42988741397857666,6518.56396484375,30463.267578125,447.20794677734375,7379.95263671875,24986.345703125,505.50299072265625
14,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5:scene-0134_ego_0_ctrl_[4]_0,collision,0.6259602904319763,5531.2861328125,25720.19921875,379.1148681640625,6622.06103515625,23940.5234375,359.15313720703125
14,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5:scene-0134_ego_0_ctrl_[4]_0,no_collision,0.12362354248762131,5544.2353515625,22029.33203125,239.21926879882812,6298.6513671875,22242.478515625,230.13333129882812
15,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0790_ego_0_ctrl_[4]_0,real,,1.0329675674438477,1.0668472051620483,51.67861557006836,1.233994483947754,1.3993852138519287,61.39484405517578
15,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0790_ego_0_ctrl_[4]_0,unguided,0.26187360286712646,6858.12744140625,26895.8359375,5479.12255859375,6598.72314453125,29242.732421875,14236.6142578125
15,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0790_ego_0_ctrl_[4]_0,collision,0.4598120152950287,6380.84765625,27400.583984375,3049.98876953125,6213.8515625,26018.48828125,11136.208984375
15,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0790_ego_0_ctrl_[4]_0,no_collision,0.21368463337421417,6324.48974609375,24749.671875,3622.6279296875,5886.74609375,26611.859375,5811.25634765625
